rank,gene,score
480,ALPK1,0.040696241174425385
481,SOX5,0.0406475241068362
482,ETNPPL,0.04058910189372189
483,HSPA2,0.040500619536952054
484,KLHL29,0.04048276950533569
485,SEZ6L,0.04041744243530998
486,DYSF,0.04032877810073626
487,MALRD1,0.04022916216971506
488,ANTXR1,0.040023855044488355
489,S100B,0.03997699206452077
490,HIF3A,0.03995721527388452
491,FLT1,0.03994090557098384
492,LRRC4C,0.03975546273927233
493,A2M,0.039635369091322925
494,ZNF98,0.0395446886618932
495,SERPINI1,0.03950308972880956
496,COL4A1,0.03940118541893234
497,GAPDH,0.03926879094085162
498,SLCO1C1,0.03921884684858473
499,CMTM7,0.039210126040473914
500,NKAIN2,0.039140475446029166
501,HSPA8,0.03890828695793458
502,FGF14,0.03852496691652241
503,GFAP,0.0385092849158119
504,EBF1,0.03826122369730112
505,MYO5C,0.0382462068909471
506,PHACTR2,0.038199702447110906
507,LYVE1,0.0379861778334567
508,LY86,0.03794044587347234
509,LDHA,0.03789722919464111
510,MARCKSL1,0.03787937329021418
511,ZIC1,0.03782696355330317
512,S100A1,0.03778832908642715
513,KLF12,0.037588358733835814
514,CACNA1D,0.03741223169839325
515,RIMS2,0.03737224555098917
516,PITPNC1,0.037354190996801706
517,FTH1,0.03732189686334392
518,ACSBG1,0.03721073245602924
519,GRAMD1C,0.037015976448758314
520,EPHA4,0.036990441057992984
521,LPIN1,0.03694092786588549
522,PTPRG,0.036912250520078405
523,LGALS1,0.03665340055338284
524,HLA-DPA1,0.03658374576341539
525,PACRG,0.03647827354105271
526,DLC1,0.03647294681740765
527,MMD2,0.036395783580484786
528,TNR,0.036364984583650894
529,ENO2,0.0363389319396234
530,RNF152,0.03617952466011043
531,SYT1,0.03601533746732788
532,GAS2,0.03593098918596904
533,EEF1A2,0.035907983576130675
534,TAC1,0.03577469927924015
535,STMN1,0.035621872384633324
536,SLC6A3,0.03556766228543384
537,COL4A2,0.03537088001846633
538,NCKAP1L,0.03535359814053485
539,CENPP,0.03510880821855078
540,SVIL,0.03509748942663571
541,SRGN,0.03508972163711277
542,GEM,0.03479695820520895
543,KHDRBS3,0.0347803786177846
544,SORBS1,0.03457344644843141
545,MYOF,0.034461685923804275
546,CARMIL1,0.03439867679529629
547,CALM3,0.034263437472408564
548,SLC24A3,0.03422760244130818
549,FEZ1,0.03409704706248118
550,ATP8B4,0.03403793316261439
551,STXBP5L,0.03402253836393354
552,TENT5A,0.033966091345215665
553,ALDH1A1,0.03394333377297293
554,AEBP1,0.033865768994603807
555,MT1H,0.03376530210177098
556,NSF,0.033746688052800344
557,PKP4,0.03371152589427673
558,CNTNAP4,0.033629941088812676
559,SGCZ,0.033509547607256884
560,CACNA1A,0.03350058350373397
561,SMAP2,0.03335151347247034
562,GRIN2B,0.033274711262096024
563,TNIK,0.03313777858662015
564,PCED1B,0.03305288680962154
565,NTNG1,0.03301928514536712
566,PEBP1,0.03285897392452808
567,RBMS3,0.03261137376560275
568,EGFR,0.03257262773075076
569,TMEM130,0.03257240598851985
570,CCL2,0.03249866571150667
571,MRAS,0.03242436636233914
572,ARHGAP42,0.03240485497109302
573,TNC,0.03235480188269596
574,RGS20,0.03228835842093902
575,PDZRN4,0.03220516461720413
576,GNA14,0.03216257357204477
577,PPARGC1A,0.032020268867812174
578,MGAT4C,0.03196779716565257
579,C1orf87,0.031879735601426984
580,C1orf21,0.03177042597770807
581,UNC80,0.031700336322280864
582,RARB,0.03168362237158284
583,POU2F2,0.031670033269458275
584,PIEZO2,0.03159365227988531
585,TSHZ3,0.031322424696839435
586,SHROOM3,0.031253783843096516
587,ATP1A2,0.031246195006097488
588,BICC1,0.031056890426122585
589,KCNS3,0.031052372521824356
590,FBXO2,0.03101090272996765
591,RAB3A,0.030866338083377243
592,PRR5L,0.030614744342054245
593,TOGARAM2,0.0305789645295228
594,UCHL1,0.030575537643109496
595,CTNNA2,0.030539841766684894
596,TPRG1,0.030536423978351435
597,PTPRN,0.030224258452653863
598,CELF4,0.03018963948274278
599,RIMS1,0.03016138001650326
600,RGS6,0.030110081819245627
601,HDAC9,0.030088134855031923
602,MAG,0.02989775651977178
603,ARHGEF4,0.0298833936433876
604,NHSL1,0.02987136612199759
605,MT1G,0.02978088000891954
606,C1QB,0.029766721171992194
607,TMEM59L,0.029703974723815918
608,RGS4,0.02967738906542461
609,GRIN2A,0.029395704468091366
610,ANXA6,0.029339183307565242
611,FAT3,0.029305039840929803
612,APOC1,0.029258339945347767
613,RBM47,0.029253800978531697
614,RALYL,0.02922321033891251
615,MCC,0.029207686287106793
616,ENTPD1,0.028965847212592544
617,GREB1L,0.02896097332381742
618,CDH10,0.028959442675113634
619,LRFN5,0.02890641021507767
620,THEMIS,0.028767303625742535
621,SNED1,0.028767249344079482
622,STMN2,0.028745023431358763
623,UTRN,0.02872175029366697
624,FGF12,0.028720801970460896
625,SERPINI2,0.0285916488322
626,HHIP,0.028561270655622473
627,DNM1,0.02846329282688831
628,MYRIP,0.028389502509490572
629,UNC5D,0.02830873078471574
630,ATRNL1,0.028282744366498247
631,SLA,0.028244787454605125
632,XKR6,0.02806894546505634
633,ERMN,0.02801126809347243
634,FNTB,0.027927482829374406
635,TUBB2A,0.027910883707756295
636,HSPB8,0.027728614043743216
637,CDH23,0.027727889818764617
638,CTSC,0.02771931141614914
639,NRSN1,0.02770487896420737
640,ADRA1A,0.027682703370253137
641,P3H2,0.02767419640834512
642,GALNT15,0.027554555523306434
643,RCSD1,0.027523472741409982
644,POU6F2,0.027516426202261246
645,HTR7,0.027442018191019657
646,TMEM108,0.027244886355613618
647,DLK1,0.027209884532681805
648,FMN1,0.026989224742329232
649,CADPS2,0.026906282764942446
650,PLOD2,0.026828288030169345
651,TF,0.026800469912534486
652,GPR39,0.02679035406221042
653,SLC8A1,0.02671563741233618
654,CACNB4,0.0266990798215071
655,AHCYL1,0.026470578238613984
656,SVIP,0.02646913252123928
657,KIRREL3,0.02620315267574025
658,PDE7B,0.026191871883474938
659,ARHGEF26,0.02590719376359446
660,CLMP,0.0258227856386275
661,GRIP1,0.02578722643000736
662,AMPH,0.02570227923847379
663,RAPGEF5,0.02564664483070378
664,SYNDIG1,0.02540706551155525
665,NTN1,0.02534819637528729
666,FSTL5,0.02527632944393854
667,TFEC,0.02524994909763334
668,PHF21B,0.02523573874145424
669,ALDH1L1,0.025209022437532758
670,ATP10A,0.025195211172103882
671,DNAH7,0.02516297154352315
672,VWC2,0.024958451588948605
673,CALY,0.024900604624833456
674,CALB2,0.024888905031340447
675,TMEM178A,0.024880927878540904
676,SERINC1,0.024864748571858275
677,SCN1A,0.02485534133157158
678,FAP,0.024830098485662866
679,HBB,0.02470999662512041
680,LHFPL2,0.024662678316235587
681,MSRB3,0.02460119698697738
682,VSNL1,0.024544105875766054
