rank,gene,attention_score,predicted_attention,residual_attention,residual_zscore,expression_mean,expression_variance,dropout_rate
482,SEMA3E,0.004878501819094105,0.0019479096979645228,0.0029305921211295826,0.05897866008967562,0.6532564640047016,1.7203322364937412,0.7883533525923674
885,PTPRZ1,-0.01855152412025768,0.0019430616009416045,-0.020494585721199284,-0.41245698990804325,0.6601232837803217,1.8348917298656022,0.7945871978105519
715,PKP4,-0.003987154266880899,0.0019070221140371482,-0.005894176380918047,-0.1186212925273165,0.6479246077489721,1.7551371388907808,0.7927626577466931
529,DTNA,0.0031841622875093956,0.0018472363620520096,0.001336925925457386,0.02690585945212791,0.6483386061036737,1.801605805011618,0.7970199178956971
682,PKM,-0.0027164098440206064,0.001833961483826905,-0.004550371327847511,-0.09157698947319956,3.7317147523317145,2.789391259668788,0.1532613653641478
676,CRYAB,-0.0023878674067202565,0.0018087791468918949,-0.004196646553612151,-0.08445821880753511,0.6558724930534011,1.9849868674170685,0.8084232932948152
277,UBASH3B,0.012405495928933863,0.0016695850155077096,0.010735910913426154,0.2160620155738156,0.6236921104983445,1.634030080727934,0.7950433328265166
859,SH3GL2,-0.014904836652203657,0.001665143991240868,-0.016569980643444525,-0.33347365162694015,0.614709344368967,1.5590680083857218,0.7921544777254067
481,NLGN1,0.004670016346820294,0.0016397284497773142,0.0030302878970429794,0.06098505437347187,0.6322483568840648,1.7964342346974778,0.8046221681617759
809,TAC1,-0.010350452843181035,0.0015996105128948833,-0.011950063356075919,-0.2404970380035113,0.6435074558286564,1.9446568801125257,0.8128325984491409
464,CCDC85A,0.00503988042800485,0.0015947492994906908,0.0034451311285141595,0.06933384428627992,0.6166534122516786,1.6414070898224664,0.7986924129542344
359,NEBL,0.009456396243610055,0.0015945677998805848,0.00786182844372947,0.1582206217381562,0.6173615191973457,1.6663450590226903,0.8002128630074502
536,DCC,0.002688681855217201,0.0015771809201608781,0.0011115009350563228,0.022369143547951473,0.617971451539009,1.6970105394491233,0.8024935380872739
519,RIMS2,0.0030497376544739163,0.0015691635282805154,0.001480574126193401,0.02979680368917082,0.6155673041967684,1.6773243803375544,0.8018853580659875
349,SCCPDH,0.009555084918935863,0.0015087405779309884,0.008046344341004874,0.16193403525213,0.6017946356883903,1.5486716265345644,0.7976280979169834
