rank,gene,score
826,CD163L1,0.017334225608242937
827,NMNAT2,0.017315363511443138
828,STXBP5L,0.01729163953236168
829,DCLK2,0.01726188262303674
830,TMEM178B,0.01722855722254424
831,PRKG1,0.017066149239088224
832,SPP1,0.016956198225698937
833,RGS20,0.016843743267513422
834,ANGPTL4,0.01683217428979422
835,GHITM,0.016751051171862097
836,TRHDE,0.01651835503677529
837,LAMA1,0.01631085361753193
838,TMEM156,0.01630571484565735
839,CELF4,0.01621348325341876
840,RASGRF1,0.01612299552218488
841,CAMK2G,0.016025375160906075
842,NDRG4,0.01598839710579053
843,ANXA6,0.015933094381601398
844,TOX3,0.01592687897295819
845,GFRA1,0.01590591527166818
846,ENTPD1,0.015867196461733624
847,PLA2G7,0.01571226865053177
848,NTRK2,0.01567685842282296
849,TUBA1A,0.01562974476772272
850,BLNK,0.015326321125030518
851,GAPDH,0.01531362218817156
852,SULT4A1,0.015156330274684104
853,INA,0.015033791806988162
854,SLAIN1,0.015032765845290785
855,LRRTM4,0.014811259399401422
856,GRIA1,0.014731473169896314
857,FMN1,0.014618610739707938
858,CACNA1B,0.014472384005784988
859,ERC2,0.014467220726553376
860,NEFL,0.014348489829039246
861,OLFM3,0.01432300056710134
862,ARHGAP18,0.014053739759386785
863,TENM3,0.013984864152991272
864,NRP1,0.01395263771216071
865,ZNF385D,0.013814514297809333
866,ETV6,0.013791614108615402
867,SEZ6L,0.013705724443512368
868,UCHL1,0.013644447496959144
869,RANBP3L,0.013515449383042055
870,GLIS3,0.013492007553577379
871,GPRIN3,0.013171921594154035
872,PLCB1,0.013060089378129858
873,ALDH1A1,0.013026713118586108
874,TMEM178A,0.013014746103171215
875,NAP1L5,0.012887976791073674
876,TUBB,0.012883797237256744
877,C12orf42,0.012717684110005734
878,EEF1A2,0.012612083943596253
879,TNFRSF21,0.012446435737919592
880,PLCL1,0.012444924805071422
881,CADM3,0.012341397476160754
882,CCSER1,0.012225259051603432
883,RIMS2,0.012175519879047636
884,GABRG2,0.01208658990744027
885,C1orf21,0.011798237394753275
886,CTSB,0.011509876941209307
887,CTNND2,0.011480432365755355
888,FTL,0.01132500880134546
889,CALM3,0.01125304660723836
890,BRINP1,0.011090741404379267
891,TAC1,0.010657937576373455
892,KIF5A,0.010530272169631927
893,PKM,0.01041394792600453
894,CTSS,0.010411911333600643
895,TUBB2A,0.010369222528404665
896,ID2,0.010352095961570718
897,CHST8,0.010281428752369759
898,MAP1B,0.01021638092695809
899,SCCPDH,0.01018378883600235
900,CENPP,0.010156068587448552
901,MYRIP,0.010113549047038317
902,PEG10,0.010046854415299067
903,OXR1,0.010016830731044424
904,SNAP25,0.009583308861952133
905,PAM,0.009334351058575552
906,THY1,0.009210650899521722
907,ADAMTSL3,0.009198114275932312
908,POLQ,0.009191125631332397
909,SLC25A21,0.009078174119903859
910,DCC,0.008996466674749182
911,ESR1,0.008881241083145142
912,DNM1,0.008844564627442097
913,RCAN2,0.008824424008172238
914,SEMA3E,0.00878537045075345
915,SCG2,0.00871908944490607
916,MAN1A1,0.008512526750564575
917,ATP6V1B2,0.00845134622930177
918,YWHAB,0.008412644524094792
919,NRSN1,0.008407801343329635
920,ARHGAP20,0.008293805493768236
921,ELMOD1,0.008217152879780532
922,CADPS,0.008203969712842984
923,CDKN1C,0.008009378357153207
924,STXBP1,0.007989834800719964
925,GNAS,0.007936434740902942
926,CLDND1,0.007742645009270022
927,TAGLN3,0.007641065985925732
928,TMEM108,0.007003469644366045
929,SLC18A2,0.00690483882769799
930,SYNDIG1,0.006784658540378907
931,HLA-DPA1,0.006745359597513434
932,HSPA8,0.0065366814946534735
933,ABLIM1,0.006376127180765967
934,DPYSL5,0.006254961537724091
935,SV2C,0.006038642854797327
936,APLP1,0.005947888725333694
937,ATP1B1,0.0056353298553762365
938,ACHE,0.005576673825034462
939,TH,0.005218676762248742
940,ANLN,0.004959898176249089
941,BASP1,0.004930450707133327
942,SLC6A3,0.004805397772618791
943,RPH3A,0.004605600237846397
944,SLC1A2,0.004424262275113389
945,OSBPL3,0.004420247024163215
946,HSP90AB1,0.004199607134388217
947,FEZ1,0.004094147426242367
948,WWC1,0.003806545698281538
949,CHST2,0.0037487393551085546
950,HAMP,0.0034431815147399902
951,LPIN1,0.003434828147298785
952,RGS4,0.0033710694144901687
953,SLC16A10,0.0031413853168487105
954,MCTP1,0.0028488636016845703
955,PEBP1,0.0022958852833551147
956,DKK3,0.0020002959009058907
957,DLGAP1,0.001803396614962649
958,HSP90AA1,0.0014997654180640696
959,PKP4,0.001219249192677574
960,MAML3,0.001012693179978208
961,SPON1,0.00039733408225905986
962,MDH1,-0.0002469059434674903
963,RAB3A,-0.0004094897690511967
964,SV2A,-0.0008877419460489033
965,SNCG,-0.0010153002512630627
966,DHCR24,-0.001173542533779548
967,EMP1,-0.0025544861952463416
968,SCD,-0.0031980808952848383
969,KCNJ3,-0.0033380836248397827
970,TMEM163,-0.006549993386635422
971,HTR7,-0.007729542752106966
972,LYPD6,-0.008527022600173961
973,MYO5C,-0.008701443672180176
974,GUCY1A2,-0.008976121302150641
975,NEFM,-0.009402133024636883
976,SLC11A1,-0.010612869262695335
977,CSF3R,-0.011185812453428923
978,RFC3,-0.011407374673419568
979,SERPINI1,-0.011684141031676698
980,RARB,-0.012626732389132145
981,ANKRD22,-0.0132216215133667
982,F3,-0.016598472992579105
983,THEMIS,-0.017238855361938477
984,HLA-DRA,-0.023509663840134976
985,AGBL1,-0.024112850427627563
986,MT1H,-0.026661157608032227
987,POU6F2,-0.027208997143639446
988,EPHA4,-0.030174567798773366
989,TTC29,-0.040438346564769745
990,C1orf87,-0.05126654605070746
991,MS4A4A,-0.05338233709335327
992,FPR3,-0.059291303157806396
993,COL8A1,-0.08150262832641597
994,SMIM35,-0.0872870683670044
995,FREM2,-0.37627552449703217
996,ITGA4,-0.5535714626312256
997,CCL2,-0.5604443550109863
998,FGL1,-0.5677816867828369
999,SPOCD1,-0.5934718251228333
1000,CD96,-0.6115827560424805
