rank,gene,attention_score,predicted_attention,residual_attention,residual_zscore,expression_mean,expression_variance,dropout_rate
829,COL25A1,-0.005360742314503786,0.008200519483035252,-0.013561261797539038,-0.7018887439622834,0.09141608198713864,0.2939163568989283,0.9711354961832062
598,DLGAP1,0.004969315598948865,0.008199205166458886,-0.0032298895675100213,-0.16716904116458248,0.13903076498766176,0.40509163036344736,0.9522900763358778
125,LMO3,0.02622776480464195,0.008178507664353924,0.018049257140288027,0.934173428164924,0.10016025880848281,0.31584847654681136,0.9677958015267175
575,NCDN,0.005942318023067661,0.008160217596778102,-0.002217899573710441,-0.11479158571428756,0.13024090700610827,0.3872956641852091,0.9559875954198473
648,KCND2,0.0027809411353205693,0.008151412065751183,-0.005370470930430613,-0.27795887669759006,0.12849293303815476,0.3841740069128075,0.9567032442748091
349,DDAH1,0.013292692354371582,0.008143062752455327,0.005149629601916256,0.266528816206168,0.11297159553792611,0.34840611576974284,0.962905534351145
740,FMN2,-0.0014802322315906613,0.00814094063535107,-0.009621172866941731,-0.49796199202106656,0.13041985886769208,0.38793754194327024,0.9561068702290076
804,CLSTN3,-0.004261696754608524,0.008134642933713254,-0.012396339688321777,-0.6415959977370924,0.11632321518169611,0.35724078841075957,0.9615935114503816
553,LHFPL3,0.006766916939294765,0.008120883718190437,-0.0013539667788956718,-0.07007711052213365,0.16017023966105667,0.46063370568722034,0.9442986641221374
845,GRIP1,-0.006743015036193234,0.00812031642384598,-0.014863331460039214,-0.769279821105967,0.10822389949849932,0.34023530886085673,0.96481393129771
604,RIMS2,0.004671322232609465,0.008118765650443619,-0.003447443417834154,-0.17842895200679293,0.11533080181705609,0.35608742483995764,0.9620706106870229
109,NMNAT2,0.027424870038557037,0.008116141589057586,0.01930872844949945,0.999359746995474,0.11542666045010885,0.3545699132947857,0.9621898854961832
269,TSHZ3,0.016591335505819038,0.00811346731898545,0.008477868186833588,0.4387880967104615,0.0918023176093791,0.3005226927802086,0.971493320610687
586,ACACB,0.005437087196319745,0.008107823509461593,-0.0026707363131418475,-0.13822900732037768,0.16754388392879102,0.4741310203744996,0.941793893129771
770,CDHR3,-0.002771011948614621,0.008096111955360885,-0.010867123903975507,-0.5624485436029291,0.12980288075667892,0.3898436084278272,0.9565839694656488
379,LUZP2,0.012165790655602304,0.008089429109454,0.004076361546148304,0.21097979880319193,0.1274110916550425,0.3867424202071546,0.957418893129771
19,VCAN,0.0536527307881266,0.008081768826608904,0.0455709619615177,2.3586112951618667,0.07889728752208816,0.2843963988323391,0.9759064885496184
395,KCNN3,0.011647904363002226,0.008073826848086711,0.003574077514915515,0.1849831391222858,0.11965881033539662,0.36726889209291735,0.9607585877862596
783,CHL1,-0.0033128258539896205,0.008073478494793583,-0.011386304348783204,-0.5893197091136475,0.12170408973101765,0.3724295449492323,0.9599236641221374
680,GUCY1B1,0.0011793386009032458,0.008072826257120778,-0.006893487656217532,-0.35678548683574995,0.12309276195407227,0.3763913732685551,0.9593272900763359
322,UGT8,0.014575709853488106,0.008065513617211667,0.006510196236276439,0.3369475147259,0.12035475911328834,0.3695960962312099,0.960520038167939
881,ACHE,-0.009188336903577288,0.008056272341834848,-0.017244609245412136,-0.892527355056237,0.11022901328370728,0.3466879474721335,0.9645753816793893
85,NTRK3,0.03050528109406281,0.00805567234627007,0.02244960874779274,1.161921945146167,0.1271993653526525,0.38743657882929355,0.9577767175572519
807,LRRC7,-0.0045346659993754646,0.008052257474537647,-0.012586923473913112,-0.6514600218880423,0.13314996779431634,0.4006008544847777,0.9555104961832062
810,CA8,-0.004832760890214893,0.008045136007569143,-0.012877896897784036,-0.6665199015700517,0.10288781496084905,0.330158395107079,0.9675572519083969
289,DNAH14,0.01583787851570101,0.008043623300943527,0.0077942552147574826,0.4034064148662326,0.12601352027110022,0.3847023012675068,0.9583730916030534
